1163233|38|38206219|N|185636164
1163233|39|38206221|Y|185636165
1163233|24|38206612|Y|185636166
1163233|22|38206679|N|185636167
1163233|23|38206680|Y|185636168
1249227|114|27192476|N|185636169
1249227|124|27192498|Y|185636170
1249227|123|27192418|N|185636171
1249227|122|27192458|N|185636172
1249227|131|27192402|N|185636173
1249227|125|27192497|N|185636174
1249227|238|27192438|Y|185636175
1249227|239|27192400|N|185636176
1249227|255|13407845|Y|185636177
1249227|253|13407843|Y|185636178
1249227|251|13407841|Y|185636179
1249227|249|13407839|Y|185636180
1249227|247|13407837|Y|185636181
1249227|195|26919304|N|185636182
1249227|267|13367558|Y|185636183
1249227|261|13407851|Y|185636184
1249227|35|13367483|Y|185636185
1249227|33|13367485|Y|185636186
1249227|31|13367487|Y|185636187
1249227|248|13407838|Y|185636188
1249227|67|13367550|N|185636189
1249227|65|13367552|N|185636190
1249227|63|13367554|N|185636191
1249227|162|13665073|Y|185636192
1249227|160|13665075|N|185636193
1249227|158|13665077|N|185636194
1249227|61|13367556|N|185636195
1249227|59|13494664|N|185636196
1249227|97|13367567|N|185636197
1249227|95|13372158|N|185636198
1249227|93|13367757|N|185636199
1249227|91|13367740|N|185636200
1249227|89|13544067|N|185636201
1249227|252|13407842|Y|185636202
1249227|250|13407840|Y|185636203
1249227|57|13494666|N|185636204
1249227|55|13494668|N|185636205
1249227|53|13494670|N|185636206
1249227|51|13494672|N|185636207
1249227|263|13407853|Y|185636208
1249227|265|13367560|Y|185636209
1249227|233|13407784|Y|185636210
1249227|231|13407786|Y|185636211
1249227|235|13407782|Y|185636212
1249227|54|13494669|N|185636213
1249227|52|13494671|N|185636214
1249227|50|13494673|N|185636215
1249227|45|13494640|Y|185636216
1249227|43|13494642|Y|185636217
1249227|58|13494665|Y|185636218
1249227|56|13494667|N|185636219
1249227|41|13494644|Y|185636220
1249227|39|13494646|N|185636221
1249227|29|13367489|Y|185636222
1249227|24|13370695|Y|185636223
1249227|3|13367727|Y|185636224
1249227|1|13367467|Y|185636225
1249227|71|25497213|Y|185636226
1249227|70|25497214|N|185636227
1249227|27|25497215|Y|185636228
1249227|26|25497216|N|185636229
1249227|154|25944320|Y|185636230
1249227|153|25944325|N|185636231
1249227|198|25995580|Y|185636232
1249227|197|25995576|N|185636233
1249227|199|25995575|Y|185636234
1249227|245|13407835|Y|185636235
1249227|237|13407780|Y|185636236
1249227|229|13407788|N|185636237
1249227|227|13644200|Y|185636238
1249227|225|13644202|Y|185636239
1249227|223|13644204|Y|185636240
1249227|221|13644206|Y|185636241
1249227|219|13665012|Y|185636242
1249227|217|13664772|Y|185636243
1249227|211|13664776|N|185636244
1249227|209|13679206|N|185636245
1249227|207|13664949|N|185636246
1249227|204|13664945|Y|185636247
1249227|193|13669535|N|185636248
1249227|191|13675467|N|185636249
1249227|189|13669438|Y|185636250
1249227|168|13665085|N|185636251
1249227|166|13665083|N|185636252
1249227|164|13665081|Y|185636253
1249227|156|13665079|N|185636254
1249227|172|13703805|Y|185636255
1249227|170|13665087|N|185636256
1249227|257|13407847|Y|185636257
1249227|259|13407849|Y|185636258
1249227|269|13367466|Y|185636259
1249227|73|27020057|N|185636260
1249227|74|27020058|N|185636261
1249227|105|27192482|N|185636262
1249227|107|27192480|N|185636263
1249227|113|27192477|N|185636264
1249227|104|27192483|N|185636265
1249227|106|27192481|N|185636266
1249227|112|27192478|Y|185636267
1249227|117|27192472|N|185636268
1249227|80|13367733|N|185636269
1249227|78|13367735|N|185636270
1249227|76|13372665|N|185636271
1249227|72|13367546|N|185636272
1249227|69|13367548|N|185636273
1249227|148|13644195|N|185636274
1249227|146|13644193|N|185636275
1249227|144|13644191|N|185636276
1249227|142|13407778|N|185636277
1249227|137|13407774|N|185636278
1249227|134|13407772|N|185636279
1249227|132|27192401|N|185636280
1249227|121|27192437|N|185636281
1249227|116|13367565|N|185636282
1249227|49|13502888|N|185636283
1249227|46|13494639|Y|185636284
1249227|254|13407844|Y|185636285
1249227|87|13538060|N|185636286
1249227|120|29192234|Y|185636287
1249227|119|29192235|N|185636288
1249227|118|29192236|N|185636289
1249227|111|29192237|Y|185636290
1249227|110|29192320|N|185636291
1249227|109|29192241|Y|185636292
1249227|108|29192242|N|185636293
1249227|103|29192243|Y|185636294
1249227|102|29192244|N|185636295
1249227|176|29806804|N|185636296
1249227|241|29907470|Y|185636297
1249227|240|29907463|N|185636298
1249227|126|29927716|N|185636299
1249227|127|29907581|N|185636300
1249227|128|29927717|Y|185636301
1249227|129|29907562|N|185636302
1249227|130|29927718|Y|185636303
1249227|44|13494641|Y|185636304
1249227|268|13367557|Y|185636305
1249227|266|13367559|Y|185636306
1249227|264|13407854|Y|185636307
1249227|262|13407852|Y|185636308
1249227|260|13407850|Y|185636309
1249227|258|13407848|Y|185636310
1249227|256|13407846|Y|185636311
1249227|246|13407836|Y|185636312
1249227|244|13407834|Y|185636313
1249227|236|13407781|Y|185636314
1249227|234|13407783|Y|185636315
1249227|232|13407785|Y|185636316
1249227|230|13407787|Y|185636317
1249227|228|13652517|Y|185636318
1249227|226|13644201|Y|185636319
1249227|224|13644203|Y|185636320
1249227|222|13644205|Y|185636321
1249227|220|13665011|Y|185636322
1249227|218|13665013|Y|185636323
1249227|32|13367486|Y|185636324
1249227|30|13367488|Y|185636325
1249227|28|13367490|Y|185636326
1249227|25|13367492|Y|185636327
1249227|23|13372048|Y|185636328
1249227|212|13664775|Y|185636329
1249227|210|13675784|N|185636330
1249227|208|13664950|N|185636331
1249227|205|13664946|Y|185636332
1249227|196|13679473|N|185636333
1249227|194|13669534|N|185636334
1249227|192|13674775|N|185636335
1249227|190|13684253|Y|185636336
1249227|188|13669439|Y|185636337
1249227|173|13703804|Y|185636338
1249227|171|13703806|N|185636339
1249227|169|13665086|N|185636340
1249227|167|13665084|N|185636341
1249227|165|13665082|Y|185636342
1249227|163|13680902|Y|185636343
1249227|161|13665074|Y|185636344
1249227|159|13665076|N|185636345
1249227|157|13665078|N|185636346
1249227|155|13665080|N|185636347
1249227|152|13677474|N|185636348
1249227|149|13644196|N|185636349
1249227|147|13644194|N|185636350
1249227|145|13644192|N|185636351
1249227|143|13407779|N|185636352
1249227|141|13407777|N|185636353
1249227|138|13407775|N|185636354
1249227|133|13407771|N|185636355
1249227|115|13367564|N|185636356
1249227|98|13367568|N|185636357
1249227|96|13367566|N|185636358
1249227|94|13372631|N|185636359
1249227|92|13367756|N|185636360
1249227|90|13367741|Y|185636361
1249227|88|13538059|N|185636362
1249227|81|13367732|N|185636363
1249227|79|13367734|N|185636364
1249227|77|13367736|N|185636365
1249227|75|13371056|N|185636366
1249227|68|13367549|N|185636367
1249227|66|13367551|N|185636368
1249227|64|13367553|N|185636369
1249227|62|13367555|N|185636370
1249227|60|13494663|N|185636371
1249227|42|13494643|Y|185636372
1249227|40|13494645|Y|185636373
1249227|38|13494647|Y|185636374
1249227|34|13367484|Y|185636375
1249227|8|13367721|Y|185636376
1249227|4|13367728|Y|185636377
1249227|2|13367468|Y|185636378
1249227|181|30298257|Y|185636379
1249227|180|30737087|Y|185636380
1249227|175|30298263|Y|185636381
1249227|174|30298267|N|185636382
1249227|15|31210545|Y|185636383
1249227|14|31210542|N|185636384
1249227|13|31210543|N|185636385
1249227|12|31210544|Y|185636386
1249227|11|31210513|N|185636387
1249227|200|31968554|Y|185636388
1249227|206|31968555|Y|185636389
1249227|151|32427487|Y|185636390
1249227|150|32427488|N|185636391
1249227|243|32504024|Y|185636392
1249227|242|32504029|N|185636393
1249227|99|33476014|N|185636394
1249227|100|32766948|N|185636395
1249227|101|33476015|Y|185636396
1249227|203|33547534|Y|185636397
1249227|202|33547535|Y|185636398
1249227|201|33547536|N|185636399
1249227|136|33722090|Y|185636400
1249227|135|33722085|N|185636401
1249227|83|34188960|Y|185636402
1249227|82|34188956|N|185636403
1249227|179|34409007|Y|185636404
1249227|178|34409003|N|185636405
1249227|177|34409008|N|185636406
1249227|22|34632461|Y|185636407
1249227|21|34632429|N|185636408
1249227|20|34632430|Y|185636409
1249227|19|34632462|Y|185636410
1249227|18|34632463|N|185636411
1249227|10|34719054|Y|185636412
1249227|9|34719057|N|185636413
1249227|7|34719055|Y|185636414
1249227|6|34719058|Y|185636415
1249227|5|34719051|N|185636416
1249227|216|34874500|Y|185636417
1249227|215|34874503|N|185636418
1249227|214|34874504|Y|185636419
1249227|213|34928864|N|185636420
1249227|140|36333076|Y|185636421
1249227|139|36333077|N|185636422
1249227|17|36450179|Y|185636423
1249227|16|36450182|N|185636424
1249227|86|36683233|Y|185636425
1249227|85|36683234|N|185636426
1249227|84|36683242|N|185636427
1249227|187|36839638|Y|185636428
1249227|186|36839639|N|185636429
1249227|185|36839640|Y|185636430
1249227|184|36839641|N|185636431
1249227|183|36839642|Y|185636432
1249227|182|36839643|N|185636433
1249227|37|38206219|Y|185636434
1249227|36|38206220|N|185636435
1163233|27|38210621|N|185636436
1163233|28|38210622|Y|185636437
1249227|48|38210621|Y|185636438
1249227|47|38210622|N|185636439
630405|21|10362342|N|185636582
630405|18|10375247|N|185636583
630405|16|10367044|Y|185636584
630405|14|10367073|Y|185636585
630405|12|10375154|Y|185636586
630405|10|10365212|N|185636587
630405|8|10375416|Y|185636588
630405|6|10367207|Y|185636589
630405|4|10367209|Y|185636590
630405|2|10367211|Y|185636591
630405|19|10375047|N|185636592
630405|17|10375153|N|185636593
630405|15|10367043|N|185636594
630405|13|10367072|N|185636595
630405|11|10365213|Y|185636596
630405|9|10375179|Y|185636597
630405|7|10373266|N|185636598
630405|5|10367208|N|185636599
630405|3|10367210|N|185636600
630405|1|10367212|N|185636601
630405|23|38204353|Y|185636602
630405|22|38204355|Y|185636603
665477|6|10367042|Y|185636604
665477|8|10374493|N|185636605
665477|10|10374248|Y|185636606
665477|12|10365191|Y|185636607
665477|14|10365193|N|185636608
665477|16|10367039|N|185636609
665477|18|10375053|Y|185636610
665477|20|10373848|N|185636611
665477|22|10374772|N|185636612
665477|24|10375052|Y|185636613
665477|26|10367064|N|185636614
665477|28|10367063|N|185636615
665477|30|10367061|N|185636616
665477|32|10367059|Y|185636617
665477|34|10367057|Y|185636618
665477|36|10375007|N|185636619
665477|38|10376222|N|185636620
665477|40|10367205|N|185636621
665477|42|10367048|N|185636622
665477|44|10367067|Y|185636623
665477|46|10394163|N|185636624
665477|48|10394161|Y|185636625
665477|50|10394159|N|185636626
665477|52|10376333|Y|185636627
665477|54|10367068|Y|185636628
665477|56|10375248|Y|185636629
665477|58|10375347|Y|185636630
665477|60|10367200|N|185636631
665477|62|10367198|N|185636632
665477|64|10367196|N|185636633
665477|66|10367194|Y|185636634
665477|68|10367192|Y|185636635
665477|70|10376221|Y|185636636
665477|2|10361940|Y|185636637
665477|4|10375157|Y|185636638
665477|75|10375047|Y|185636639
665477|77|10375153|Y|185636640
665477|79|10367043|Y|185636641
665477|81|10367072|Y|185636642
665477|83|10373364|Y|185636643
665477|85|10367071|N|185636644
665477|1|10361939|N|185636645
665477|3|10361941|N|185636646
665477|5|10373773|N|185636647
665477|7|10367041|Y|185636648
665477|9|10375250|N|185636649
665477|11|10373742|N|185636650
665477|13|10365192|Y|185636651
665477|15|10374510|Y|185636652
665477|17|10367040|N|185636653
665477|19|10374247|N|185636654
665477|21|10374887|Y|185636655
665477|23|10373261|N|185636656
665477|25|10367065|Y|185636657
665477|27|10373687|Y|185636658
665477|29|10367062|Y|185636659
665477|31|10367060|Y|185636660
665477|33|10367058|N|185636661
665477|35|10374232|Y|185636662
665477|37|10374308|Y|185636663
665477|39|10367206|N|185636664
665477|41|10367204|Y|185636665
665477|43|10367047|N|185636666
665477|45|10367066|N|185636667
665477|47|10394162|Y|185636668
665477|49|10394160|N|185636669
665477|51|10394158|Y|185636670
665477|53|10367069|N|185636671
665477|55|10375048|N|185636672
665477|57|10374491|N|185636673
665477|59|10367201|Y|185636674
665477|61|10367199|Y|185636675
665477|63|10367197|Y|185636676
665477|65|10367195|N|185636677
665477|67|10367193|N|185636678
665477|69|10367191|N|185636679
665477|73|10362342|Y|185636680
665477|76|10375247|Y|185636681
665477|78|10367044|N|185636682
665477|80|10367073|N|185636683
665477|82|10375154|N|185636684
665477|84|10367070|Y|185636685
665477|86|10374492|Y|185636686
665477|71|38204353|N|185636687
665477|72|38204355|N|185636688
3696277|1|10376333|Y|185636689
3696277|2|10367069|N|185636690
3696277|3|10367068|Y|185636691
3696277|4|10375048|N|185636692
3696277|5|10375248|Y|185636693
3696277|6|10374491|N|185636694
3696277|7|10375347|Y|185636695
3696277|8|10367201|Y|185636696
3696277|9|10367200|N|185636697
3696277|10|10367199|Y|185636698
3696277|11|10367198|N|185636699
3696277|12|10367197|Y|185636700
3696277|13|10367196|N|185636701
3696277|14|10367195|N|185636702
3696277|15|10367194|Y|185636703
3696277|16|10367193|N|185636704
3696277|17|10367192|Y|185636705
3696277|18|10367191|N|185636706
3696277|19|10376221|Y|185636707
3696277|22|10362342|Y|185636708
3696277|24|10375047|Y|185636709
3696277|25|10375247|Y|185636710
3696277|26|10375153|Y|185636711
3696277|27|10367044|N|185636712
3696277|28|10367043|Y|185636713
3696277|29|10367073|N|185636714
3696277|30|10367072|Y|185636715
3696277|31|10375154|N|185636716
3696277|32|10373364|Y|185636717
3696277|33|10367070|Y|185636718
3696277|34|10367071|N|185636719
3696277|35|10374492|Y|185636720
3696277|36|10361939|N|185636721
3696277|37|10361940|Y|185636722
3696277|38|10361941|N|185636723
3696277|39|10375157|Y|185636724
3696277|40|10373773|N|185636725
3696277|41|10367042|Y|185636726
3696277|42|10367041|Y|185636727
3696277|43|10374493|N|185636728
3696277|44|10375250|N|185636729
3696277|45|10374248|Y|185636730
3696277|46|10373742|N|185636731
3696277|47|10365191|Y|185636732
3696277|48|25631652|N|185636733
3696277|49|25631648|Y|185636734
3696277|50|25631647|Y|185636735
3696277|51|25631640|Y|185636736
3696277|52|25631658|Y|185636737
3696277|53|10394161|Y|185636738
3696277|54|10394160|N|185636739
3696277|55|10394159|N|185636740
3696277|56|10394158|Y|185636741
3696277|20|38204353|N|185636742
3696277|21|38204355|N|185636743
630405|20|38204644|Y|185636744
665477|74|38204644|N|185636745
3696277|23|38204644|N|185636746
6383109|1|38207686|Y|185636747
6383109|2|38207685|Y|185636748
6383115|1|38207700|N|185636749
1836648|11|17016803|Y|185636750
1836648|10|17016804|N|185636751
6383109|3|38207684|Y|185636752
6383109|4|31802132|N|185636753
6383109|5|31802133|Y|185636754
6383109|6|31802127|N|185636755
6383109|7|31802126|Y|185636756
6383109|8|31802134|Y|185636757
6383109|9|38207683|N|185636758
6383109|10|38207682|N|185636759
6383109|11|38207681|Y|185636760
6383109|12|38207680|N|185636761
6383109|13|38207679|Y|185636762
6383109|14|38207678|Y|185636763
6383110|1|38207678|N|185636764
6383110|2|38207679|N|185636765
6383110|3|38207680|Y|185636766
6383110|4|38207681|N|185636767
6383110|5|38207682|Y|185636768
6383110|6|38207687|Y|185636769
6383110|7|1057966|N|185636770
6383110|8|38207676|Y|185636771
6383110|9|38207677|N|185636772
6383110|10|31802144|Y|185636773
6383110|11|31802143|Y|185636774
6383110|12|38207688|N|185636775
6383110|13|38207689|Y|185636776
6383110|14|38207690|Y|185636777
6383110|15|38207691|N|185636778
6383110|16|38207685|N|185636779
6383110|17|38207686|N|185636780
6383111|1|38207684|N|185636781
6383111|2|38207692|N|185636782
6383111|3|38207693|Y|185636783
6383111|4|38207694|Y|185636784
6383111|5|38207695|Y|185636785
6383111|6|38207696|Y|185636786
6383111|7|31802140|Y|185636787
6383111|8|17020191|N|185636788
6383112|3|31802132|Y|185636789
6383112|2|31802137|N|185636790
6383112|1|17020191|Y|185636791
6383113|1|31802132|N|185636792
6383113|2|38207697|N|185636793
6383113|3|38207685|Y|185636794
6383113|4|38207684|Y|185636795
6383114|1|38207679|N|185636796
6383114|2|38207699|Y|185636797
6383114|3|38207689|Y|185636798
6383114|4|38207698|N|185636799
6383115|7|38207688|Y|185636800
6383115|6|38207689|N|185636801
6383115|5|38207690|N|185636802
6383115|4|38207691|Y|185636803
6383115|3|38207692|Y|185636804
6383115|2|38207701|Y|185636805
1836648|2|17020832|N|185636806
1836648|9|17022311|Y|185636807
1836648|1|17022209|Y|185636808
1836648|7|1057966|N|185636809
4910642|3|31802140|Y|185636810
1836648|3|31802125|N|185636811
1836648|4|31802134|Y|185636812
2083170|11|1057967|Y|185636813
2083170|3|1057964|Y|185636814
2083170|4|1057965|N|185636815
2083170|12|1057969|N|185636816
2083170|5|17022816|Y|185636817
2083170|6|1057966|Y|185636818
2083170|9|17016851|N|185636819
2083170|1|17018835|N|185636820
2083170|2|1057968|Y|185636821
2083170|10|17016850|Y|185636822
4910642|4|17020191|N|185636823
4910638|1|31802134|Y|185636824
1708915|10|38207684|Y|185636825
4910638|4|1057966|N|185636826
1708915|9|38207691|N|185636827
2068786|2|38207684|N|185636828
4910638|7|31802144|Y|185636829
4910638|8|31802143|Y|185636830
2068786|3|38207691|Y|185636831
4910638|13|38207684|Y|185636832
4910638|14|31802132|N|185636833
4910638|15|31802133|Y|185636834
4910638|16|31802127|N|185636835
4910638|17|31802126|Y|185636836
1836648|5|38207683|N|185636837
1836648|6|38207687|Y|185636838
2083170|8|38207683|Y|185636839
2083170|7|38207687|N|185636840
4910638|2|38207683|N|185636841
4910638|3|38207687|Y|185636842
2272222|89|35442613|Y|185636843
2272222|88|35442622|N|185636844
2272222|85|35442654|N|185636845
2272222|83|35444541|N|185636846
2272222|82|35442657|Y|185636847
2272222|81|35442681|N|185636848
2272222|80|35442693|N|185636849
2272222|79|35442915|N|185636850
2272222|78|35442694|N|185636851
2272222|77|28596113|Y|185636852
2272222|87|35444539|Y|185636853
2272222|86|35444540|N|185636854
2272222|84|35444542|Y|185636855
2272222|71|35444546|Y|185636856
2272222|70|35444547|N|185636857
4910638|12|38207691|N|185636858
2272222|49|26291769|Y|185636859
2272222|54|17022820|Y|185636860
2272222|24|17032269|N|185636861
2272222|69|28929854|Y|185636862
2272222|55|18115853|Y|185636863
2272222|41|26291777|Y|185636864
2272222|21|29535129|Y|185636865
2272222|22|29535130|Y|185636866
2272222|76|31770652|Y|185636867
2272222|57|18115790|Y|185636868
2272222|27|17032558|N|185636869
2272222|12|29004128|N|185636870
2272222|15|29004126|Y|185636871
2272222|65|30015938|Y|185636872
2272222|64|30016014|N|185636873
2272222|63|30016015|Y|185636874
2272222|62|30016016|N|185636875
2272222|61|30016017|Y|185636876
2272222|60|30016018|N|185636877
2272222|59|30016019|Y|185636878
2272222|58|30016026|N|185636879
2272222|72|31770653|N|185636880
2272222|75|31770656|N|185636881
2272222|73|31770655|Y|185636882
4910642|5|38207684|N|185636883
2272222|6|31802144|N|185636884
2272222|5|31802143|N|185636885
2272222|16|34234799|N|185636886
2272222|23|34390769|N|185636887
2272222|52|34390804|Y|185636888
2272222|51|34390805|N|185636889
2272222|50|34390811|Y|185636890
2272222|20|34894995|N|185636891
2272222|37|34990454|Y|185636892
2272222|31|34990458|Y|185636893
2272222|29|34990487|N|185636894
2272222|30|34990488|Y|185636895
2272222|92|35442595|Y|185636896
2272222|91|35442596|Y|185636897
2272222|90|35442597|N|185636898
2272222|17|17032368|N|185636899
2272222|47|26291771|N|185636900
2272222|46|26291772|Y|185636901
2272222|45|26291773|Y|185636902
2272222|44|26291774|Y|185636903
2272222|43|26291775|Y|185636904
2272222|42|26291776|Y|185636905
2272222|9|17022816|N|185636906
2272222|2|28785635|N|185636907
2272222|93|17019412|Y|185636908
2272222|10|17023036|N|185636909
2272222|48|26291770|Y|185636910
2272222|74|31757707|N|185636911
2272222|3|28785636|Y|185636912
2272222|67|17023038|Y|185636913
2272222|53|29445062|N|185636914
2272222|35|34990452|Y|185636915
2272222|34|34990453|N|185636916
2272222|4|17022825|Y|185636917
2272222|1|17023042|N|185636918
2272222|36|34990455|N|185636919
2272222|28|34990456|N|185636920
2272222|32|17032275|Y|185636921
2272222|19|34390770|N|185636922
2272222|25|17032566|N|185636923
2272222|56|17032249|Y|185636924
2272222|66|17023010|N|185636925
2272222|26|17032528|N|185636926
2272222|68|17022859|Y|185636927
2272222|18|18229657|N|185636928
2272222|33|17032344|N|185636929
2272222|38|26291780|N|185636930
2272222|11|29004129|N|185636931
2272222|40|26291778|Y|185636932
2272222|39|26291779|Y|185636933
2272222|13|37840041|N|185636934
2272222|14|37840042|Y|185636935
6294233|1|28929854|Y|185636936
6294233|2|35444547|N|185636937
6294233|3|35444548|Y|185636938
6294233|4|31802143|N|185636939
6294233|5|31802144|N|185636940
4910642|6|38207691|Y|185636941
6294233|8|17022816|N|185636942
6294233|9|17023036|N|185636943
6294233|10|29004129|N|185636944
6294233|11|29004128|N|185636945
6294233|12|37840041|N|185636946
6294233|13|37840043|Y|185636947
1836648|8|38207676|Y|185636948
2272222|8|38207676|N|185636949
4910638|5|38207676|Y|185636950
6294233|7|38207676|N|185636951
1708915|1|17017682|N|185636952
1708915|2|17022311|N|185636953
1708915|4|31802144|Y|185636954
1708915|5|31802143|Y|185636955
1801431|2|17017570|Y|185636956
1801431|1|17022209|N|185636957
1801431|3|31802136|N|185636958
1801431|4|31802124|Y|185636959
1708915|3|38207677|N|185636960
2272222|7|38207677|Y|185636961
4910638|6|38207677|N|185636962
6294233|6|38207677|Y|185636963
2068786|1|17020191|N|185636964
2068786|7|17022825|N|185636965
2068786|12|32926979|N|185636966
2068786|13|31802140|Y|185636967
2068786|11|35584214|Y|185636968
2068786|9|35584219|Y|185636969
2068786|10|35584218|N|185636970
2068786|8|35584220|N|185636971
1708915|6|38207688|N|185636972
1708915|7|38207689|Y|185636973
1708915|8|38207690|Y|185636974
2068786|6|38207688|Y|185636975
2068786|5|38207689|N|185636976
2068786|4|38207690|N|185636977
4910638|9|38207688|N|185636978
4910638|10|38207689|Y|185636979
4910638|11|38207690|Y|185636980
4910642|1|31802138|N|185636981
4910642|2|31802139|Y|185636982
6383663|1|38209636|N|185636983
6383663|2|38209637|N|185636984
6383663|3|38209638|Y|185636985
6383663|4|38209639|Y|185636986
6383663|5|38209640|Y|185636987
6383663|6|17280283|Y|185636988
6383663|7|17280284|Y|185636989
6383663|8|17280285|Y|185636990
6383663|9|30962324|N|185636991
6383663|10|30962322|N|185636992
6383663|11|30962321|Y|185636993
6383663|12|38209641|N|185636994
6383664|1|38209643|Y|185636995
6383664|2|32826077|N|185636996
6383664|3|32826084|Y|185636997
6383664|4|29084283|Y|185636998
6383664|5|29084282|Y|185636999
6383664|6|29084281|Y|185637000
6383664|7|29084280|Y|185637001
6383664|8|29084279|Y|185637002
6383664|9|29084278|Y|185637003
6383664|10|29084277|Y|185637004
6383664|11|29084276|Y|185637005
6383664|12|29084284|N|185637006
6383664|13|29084291|N|185637007
6383664|14|29084290|Y|185637008
6383664|15|29084287|Y|185637009
6383664|16|29084335|N|185637010
6383664|17|29084338|Y|185637011
6383664|18|29084339|N|185637012
6383664|19|29084334|N|185637013
6383664|20|29084275|Y|185637014
6383664|21|29084274|Y|185637015
6383664|22|29084273|Y|185637016
6383664|23|29084285|N|185637017
6383664|24|29084286|N|185637018
6383664|25|29084328|Y|185637019
6383664|26|29084312|N|185637020
6383664|27|32826081|N|185637021
6383664|28|32826082|Y|185637022
6383664|29|32826071|N|185637023
6383664|30|32826080|Y|185637024
6383664|31|32826070|N|185637025
6383664|32|32826076|Y|185637026
6383664|33|32826074|Y|185637027
6383664|34|32826073|Y|185637028
6383664|35|32826072|Y|185637029
6383664|36|29084322|N|185637030
6383664|37|29084323|N|185637031
6383664|38|29084324|N|185637032
6383664|39|29084325|N|185637033
6383664|40|29084326|Y|185637034
6383664|41|31420658|N|185637035
6383664|46|27943170|N|185637036
6383664|51|27943172|Y|185637037
6383664|52|27943173|N|185637038
6383664|53|27943174|N|185637039
6383664|54|27943175|N|185637040
6383664|55|27972113|N|185637041
6383664|56|27972114|Y|185637042
6383664|57|27972115|N|185637043
6383664|58|30962328|N|185637044
6383664|59|38209642|N|185637045
6383664|60|38209639|N|185637046
6383664|61|38209638|N|185637047
6383664|62|38209637|Y|185637048
6383664|63|38209636|Y|185637049
6383664|50|33526971|Y|185637050
6383664|47|33526968|N|185637051
6383664|48|33526969|Y|185637052
6383664|49|33526970|N|185637053
6383664|42|31420657|Y|185637054
6383664|43|27943168|N|185637055
6383664|44|27943167|Y|185637056
6383664|45|27943169|N|185637057
6383665|1|29084291|N|185637058
6383665|2|29084290|Y|185637059
6383665|3|29084287|Y|185637060
6383665|4|29084337|Y|185637061
6383665|5|29084274|Y|185637062
6383665|6|29084273|Y|185637063
6383665|7|29084285|N|185637064
6383665|8|29084286|N|185637065
6383665|9|29084328|Y|185637066
6383665|10|29084312|N|185637067
6383665|11|32826081|N|185637068
6383665|12|32826121|Y|185637069
6383665|13|32826122|N|185637070
6383665|14|32826080|Y|185637071
6383665|15|29084330|Y|185637072
6383666|1|29084335|N|185637073
6383666|2|29084333|Y|185637074
6383666|3|29084275|Y|185637075
6383666|4|29084337|N|185637076
6383667|1|32826082|Y|185637077
6383667|2|32826071|N|185637078
6383667|3|32826122|Y|185637079
6383667|4|32826121|N|185637080
